,2,3,4,5,6,7,8,9
0,0.6151187419891357,0.46997880935668945,0.5567660331726074,0.52610182762146,0.5768120288848877,0.5314748287200928,0.581951379776001,0.5931398868560791
1,0.3041238784790039,0.560981035232544,0.5656991004943848,0.5422160625457764,0.5573000907897949,0.515366792678833,0.592156171798706,0.558387041091919
2,0.615739107131958,0.4921741485595703,0.5475368499755859,0.5154461860656738,0.5647201538085938,0.4116368293762207,0.5566039085388184,0.5221450328826904
3,0.611713171005249,0.5333752632141113,0.5316400527954102,0.517711877822876,0.5534501075744629,0.5938749313354492,0.5468108654022217,0.540916919708252
4,0.6203958988189697,0.5692257881164551,0.6255238056182861,0.5505428314208984,0.5471429824829102,0.5519492626190186,0.5867598056793213,0.5111470222473145
5,0.6020998954772949,0.568917989730835,0.5315489768981934,0.561845064163208,0.5319778919219971,0.5678870677947998,0.6102368831634521,0.6185081005096436
6,0.5427179336547852,0.5349099636077881,0.5040111541748047,0.5323848724365234,0.5414919853210449,0.5635039806365967,0.5482838153839111,0.583336353302002
7,0.6218001842498779,0.5427730083465576,0.5457642078399658,0.5908410549163818,0.5428879261016846,0.5684711933135986,0.5898969173431396,0.5310580730438232
8,0.5677320957183838,0.5264530181884766,0.5476868152618408,0.5711250305175781,0.5483839511871338,0.5809030532836914,0.572706937789917,0.5860669612884521
9,0.6080658435821533,0.5615859031677246,0.5202889442443848,0.545928955078125,0.5697178840637207,0.5998148918151855,0.596776008605957,0.5957250595092773
10,0.61263108253479,0.5381009578704834,0.5601911544799805,0.5404758453369141,0.5794939994812012,0.5849761962890625,0.535952091217041,0.5871169567108154
11,0.6618039608001709,0.5648939609527588,0.5413720607757568,0.5539689064025879,0.5554919242858887,0.5717260837554932,0.5733721256256104,0.5669808387756348
12,0.606417179107666,0.5700531005859375,0.5709080696105957,0.5376160144805908,0.5900759696960449,0.5722429752349854,0.6071169376373291,0.5453259944915771
13,0.6176960468292236,0.5627319812774658,0.5393929481506348,0.5121991634368896,0.5801389217376709,0.5553348064422607,0.4962918758392334,0.6026549339294434
14,0.5461208820343018,0.5543110370635986,0.5682170391082764,0.5009200572967529,0.5230379104614258,0.5412030220031738,0.5130372047424316,0.5256280899047852
15,0.5811879634857178,0.5453028678894043,0.5709056854248047,0.4508640766143799,0.5198440551757812,0.5488929748535156,0.5779168605804443,0.5320141315460205
16,0.6147928237915039,0.5368630886077881,0.5784788131713867,0.5904393196105957,0.5546379089355469,0.492081880569458,0.5814769268035889,0.5648062229156494
17,0.6441977024078369,0.4521310329437256,0.5718860626220703,0.5103878974914551,0.5500781536102295,0.5441129207611084,0.5886778831481934,0.5423057079315186
18,0.628734827041626,0.5586271286010742,0.5681350231170654,0.547753095626831,0.579552173614502,0.5405240058898926,0.47531628608703613,0.572180986404419
19,0.4995901584625244,0.5626120567321777,0.5598950386047363,0.546623945236206,0.5594482421875,0.5617117881774902,0.5532541275024414,0.536146879196167
20,0.6060631275177002,0.5672807693481445,0.5316159725189209,0.5391688346862793,0.46942901611328125,0.585151195526123,0.6038968563079834,0.5938718318939209
21,0.6389670372009277,0.5487279891967773,0.5634889602661133,0.5646967887878418,0.5051298141479492,0.4520549774169922,0.5377440452575684,0.605485200881958
22,0.6365470886230469,0.5198421478271484,0.4782140254974365,0.544842004776001,0.5603020191192627,0.5307347774505615,0.5241568088531494,0.48380017280578613
23,0.6119060516357422,0.5279202461242676,0.5485692024230957,0.5468108654022217,0.5118668079376221,0.5001988410949707,0.5573468208312988,0.6016778945922852
24,0.643139123916626,0.5496551990509033,0.5523061752319336,0.5395240783691406,0.544529914855957,0.5729367733001709,0.5717339515686035,0.548011064529419
25,0.6221189498901367,0.5544650554656982,0.5355832576751709,0.5607881546020508,0.5505931377410889,0.5717298984527588,0.5496981143951416,0.5974328517913818
26,0.6466851234436035,0.5419960021972656,0.4964768886566162,0.5577211380004883,0.5940790176391602,0.4849982261657715,0.5589630603790283,0.5857949256896973
27,0.41083621978759766,0.5407211780548096,0.5533151626586914,0.5538132190704346,0.5779070854187012,0.5875067710876465,0.5539870262145996,0.6028769016265869
28,0.6162829399108887,0.5581707954406738,0.42380595207214355,0.5634067058563232,0.5385921001434326,0.5284128189086914,0.5739572048187256,0.5359771251678467
29,0.6318459510803223,0.5504250526428223,0.5743908882141113,0.4497950077056885,0.5560131072998047,0.5892989635467529,0.5917067527770996,0.5959680080413818
30,0.5807197093963623,0.5460288524627686,0.5110471248626709,0.542543888092041,0.520697832107544,0.547130823135376,0.49457383155822754,0.6190009117126465
31,0.5441479682922363,0.4120659828186035,0.5736849308013916,0.5786952972412109,0.5984981060028076,0.6031889915466309,0.5704512596130371,0.616915225982666
32,0.5279970169067383,0.5611381530761719,0.5523331165313721,0.5537281036376953,0.5601861476898193,0.6002099514007568,0.5405330657958984,0.562006950378418
33,0.5684289932250977,0.5351769924163818,0.5464630126953125,0.5300018787384033,0.5723409652709961,0.47339701652526855,0.5427470207214355,0.513840913772583
34,0.6453619003295898,0.5165319442749023,0.5392341613769531,0.49721193313598633,0.5807759761810303,0.551577091217041,0.5909161567687988,0.5848109722137451
35,0.4116060733795166,0.57464599609375,0.5206289291381836,0.5397257804870605,0.5478336811065674,0.5400593280792236,0.551304817199707,0.6168937683105469
