2.511147975921630859e+00
2.407502174377441406e+00
2.574609041213989258e+00
2.692578077316284180e+00
3.607784032821655273e+00
4.004606008529663086e+00
3.372710943222045898e+00
3.341454029083251953e+00
2.452520132064819336e+00
4.091428041458129883e+00
2.463179111480712891e+00
3.008387088775634766e+00
5.083075761795043945e+00
5.877568006515502930e+00
2.608249902725219727e+00
1.875318050384521484e+00
3.602787017822265625e+00
5.142840862274169922e+00
3.450103998184204102e+00
4.710202217102050781e+00
4.445896148681640625e+00
4.815187931060791016e+00
2.812438011169433594e+00
2.960232973098754883e+00
2.626142978668212891e+00
3.021239042282104492e+00
2.545864343643188477e+00
3.097940921783447266e+00
3.101723194122314453e+00
3.935710191726684570e+00
4.243844270706176758e+00
4.607249736785888672e+00
2.549395322799682617e+00
2.223505258560180664e+00
2.602180957794189453e+00
2.712622880935668945e+00
3.591557979583740234e+00
3.959256172180175781e+00
3.325199127197265625e+00
3.309795141220092773e+00
2.055556058883666992e+00
4.006198167800903320e+00
2.311334848403930664e+00
2.926824808120727539e+00
5.011147975921630859e+00
6.112899065017700195e+00
2.525143146514892578e+00
1.901219844818115234e+00
4.029010295867919922e+00
5.156383991241455078e+00
3.366755247116088867e+00
4.762691736221313477e+00
4.323580265045166016e+00
4.652587652206420898e+00
2.899380922317504883e+00
2.977799892425537109e+00
2.608867883682250977e+00
3.220285892486572266e+00
2.814680099487304688e+00
3.170428037643432617e+00
3.314960956573486328e+00
4.102145910263061523e+00
4.441221952438354492e+00
4.362267017364501953e+00
2.483407974243164062e+00
2.050821304321289062e+00
2.633618831634521484e+00
2.705344915390014648e+00
3.599343061447143555e+00
3.920086860656738281e+00
3.359974861145019531e+00
3.157825946807861328e+00
2.115020990371704102e+00
3.923500061035156250e+00
2.391505956649780273e+00
3.051023960113525391e+00
5.167795896530151367e+00
5.836727142333984375e+00
2.583091020584106445e+00
1.908039093017578125e+00
3.933169126510620117e+00
4.899190902709960938e+00
3.607423067092895508e+00
4.711294889450073242e+00
4.480319976806640625e+00
4.755740880966186523e+00
3.115630149841308594e+00
3.052674055099487305e+00
2.747333765029907227e+00
2.970871686935424805e+00
2.706128835678100586e+00
2.818515777587890625e+00
3.055351972579956055e+00
4.268159151077270508e+00
4.276108026504516602e+00
4.384633064270019531e+00
2.490355253219604492e+00
2.509538888931274414e+00
2.630021810531616211e+00
2.722246885299682617e+00
3.580318212509155273e+00
4.019101858139038086e+00
3.349529743194580078e+00
3.163823843002319336e+00
2.323167085647583008e+00
3.647477865219116211e+00
2.152304887771606445e+00
2.800190925598144531e+00
